image,orig_mean,orig_std,orig_entropy,local_mean,local_std,local_entropy
elain.bmp,135.37791442871094,46.050484974007716,7.5060000207144455,135.7069854736328,63.200290580522136,5.6707372650851156
lena.bmp,99.05121612548828,52.87751732904626,7.594037916342683,136.2492446899414,63.08378088813442,5.640401498871141
